Majority protein IDs	healthy_sample_0	healthy_sample_1	healthy_sample_2	healthy_sample_3	healthy_sample_4	unhealthy_sample_0	unhealthy_sample_1	unhealthy_sample_2	unhealthy_sample_3	unhealthy_sample_4
Q8NHJ6-2	2144.127575976923	2145.846398124317	2143.7759613213743	2147.2207050704037	2144.1763066920594	2185.0845169557756	2183.897604739417	2185.5132280287776	2185.5437009521115	2185.9635137667456
Q8NHJ6-3	2233.3774228484776	2235.633764567736	2232.7551425885686	2236.889759332187	2233.9068034585252	2217.9784281312923	2217.772806089422	2217.795120732026	2218.123952806056	2218.201429436179
Q8NHL6;Q8NHL6-2	2492.8621184996823	2502.590577222307	2490.373791257484	2509.875345803465	2492.66841819412	2693.4667116114356	2687.1073066647937	2695.4524492731925	2696.5647372556355	2697.36277146726
Q8NHM5;Q8NHM5-4;Q8NHM5-3;Q8NHM5-2;A0A0C4DGG3	2617.896828840288	2616.121831743673	2619.1081461593817	2615.940674021027	2618.01534232347	2689.1434585916572	2688.49461996807	2690.0684213624622	2688.4515303012568	2690.6685438219733
Q8NHP6;R4GMN1	2784.2896011858115	2789.310899828461	2782.2237845078225	2790.7478043860324	2785.909987012568	2603.5047142750127	2605.710693432223	2601.4330218975274	2603.424240740126	2601.501857691672
Q8NHP8;Q8NHP8-2	2807.820192842812	2809.0539902433866	2806.4876661365447	2808.9299486212853	2806.9008049156714	2763.465363011558	2763.5180028654654	2762.755302311838	2764.8132641866964	2761.696882588361
Q8NHQ9;F5H5U2	2884.744409497775	2882.2212748399365	2885.518733148898	2880.1342073204087	2885.4326249375204	2791.318761576117	2793.910813402505	2790.4122343310514	2789.8684878435924	2790.099662292348
Q8NHU6;Q8NHU6-2	2519.6706734630893	2519.925171781999	2520.5429293563866	2521.780277182717	2519.3820158766116	2695.4363177667337	2692.2557020058034	2697.4599834209926	2695.7479650905602	2698.6709378297787
Q8NHV1	2974.2879580602275	2965.6937303376317	2974.5880793537904	2957.254849470709	2972.8643315022246	2659.5755598539267	2666.948315553537	2655.952165957174	2658.5456218173194	2651.8394513730855
Q8NHV4-3;Q8NHV4;Q8NHV4-2	2748.9012086224657	2744.3932271260314	2750.721149671036	2742.5352106300456	2748.260362908339	2827.9269558136166	2827.668889848157	2828.927358547468	2827.1854759324365	2828.8500685540816
Q8NHY2;Q8NHY2-2;Q8NHY2-4;H0Y339	2327.0386962515404	2326.481374361721	2328.235454145409	2326.5946507162644	2328.8590269564443	2303.438130332219	2304.6795076443354	2303.4583917241116	2301.387064604909	2304.7274541345146
Q8NHZ8	2559.4377608796235	2556.504527910351	2561.7405534761156	2556.373011682841	2560.1243840620564	2676.1980369129874	2675.3243542134187	2677.7901911639237	2674.545509852128	2679.1746916889733
Q8NI08;Q8NI08-2;Q8NI08-7	2837.917014147285	2835.583891061212	2838.2078110531356	2833.6870364221686	2837.4316905033807	2793.9612599789098	2795.218457182505	2793.452673716196	2793.7687473059223	2792.594217682603
Q8NI22;H7BZ18	2712.7838581829105	2713.6205419200683	2712.232277631354	2714.1018427091826	2712.14867777066	2737.666843870256	2736.7605161946735	2737.833060765844	2738.5725015083353	2737.554596406226
Q8NI27	3127.8068727743985	3124.391291108471	3128.8009747476585	3122.3741740490314	3127.320324986469	3128.9273479857357	3129.733857079911	3128.990813120792	3128.3885594864837	3128.4516072623414
Q8NI35;Q8NI35-4;Q8NI35-3;Q8NI35-2;A0A087WUZ6;Q8NI35-5	2391.523537630681	2390.2155799555385	2390.366996711565	2388.3724059175192	2389.1702647260995	2364.464046887142	2364.4388138660415	2363.8315881936423	2366.5174629019857	2361.631123817796
Q8NI36;A0A0A0MTB8	3017.4026612752714	3011.8648929007163	3019.071864937589	3008.7427687165537	3016.5230156257257	3036.702009131155	3037.677708061744	3036.997608171858	3035.9161683421926	3036.1920145242707
Q8NI37	2681.436888912504	2675.8454580107996	2683.257687942635	2673.078442305813	2680.277890032143	2747.5791131785036	2747.667917659201	2748.3874669004294	2747.0493453422064	2747.7339337711805
Q8NI38;Q8NI38-2;Q8NI38-3	2187.6809473083727	2188.6120933254283	2187.7637174724305	2190.0648234562063	2187.270916218419	2293.4681766286685	2291.2371816266173	2294.6215438206577	2294.1387071157133	2295.1918238674525
Q8NI60;Q8NI60-3	2928.381690203839	2925.8547086135186	2929.6342046967484	2924.734976823115	2928.730786639619	2940.351693901133	2941.021078628302	2940.6389161826437	2939.2128500969943	2940.909982535463
Q8TA86	2582.8906957340732	2579.10120817133	2584.3057431629923	2577.9893693258286	2581.3492476066012	2727.825461917702	2725.897580300473	2729.4405841223497	2728.2137141614608	2729.1979086380834
Q8TAA5	2240.18268007588	2241.8627549388707	2239.9072651912325	2242.902801575771	2240.8831490200905	2228.114247547755	2228.084925627518	2228.0175522206036	2227.90487796196	2228.5652828721636
Q8TAA9;Q8TAA9-2	2392.9654283081877	2390.15932063073	2393.6831175489333	2387.6872514044394	2393.609482139812	2278.745372299104	2281.7591653008544	2277.596670552297	2277.262273315393	2277.065702716838
Q8TAC1;Q8TAC1-2;D6RJG8;D6RBY0	2209.1606356966213	2209.2750851117817	2208.756724248146	2208.9862615464467	2208.8104274253687	2187.5595909174262	2187.7646299025732	2187.2464924733217	2187.9661763580257	2186.7891731185987
Q8TAC2;Q8TAC2-2;M0QZL8	2255.889185931688	2255.6578920691545	2255.947808334497	2255.163533616085	2256.401960658797	2202.3539045922935	2203.5254034052364	2201.80821989056	2201.770974022939	2201.779510512482
Q8TAC9;Q8TAC9-2;H3BP89;H3BU33;H3BTD1;H3BNB3;H3BT30;H3BS22;H3BNH7;H3BNW6	2265.1046008749395	2264.649102506989	2263.9569210394084	2263.310074528825	2263.517829112379	2215.2647631258633	2215.6611759744437	2214.449358003306	2216.7914383601988	2212.726464180238
Q8TAD4	2560.939329642446	2555.781266079837	2562.6196059239196	2553.391249318331	2559.6138000554893	2646.606621938349	2646.1729675524807	2647.604385352318	2646.3748126875175	2646.993485637388
Q8TAD8	2815.0764579156616	2811.0788475820254	2815.9455813770223	2808.3884633952825	2814.289539470925	2792.2018999269253	2793.4778826622837	2791.9570456041656	2791.806087138828	2790.950864905644
Q8TAE8	2732.0614778953013	2725.934140776291	2734.20329433359	2722.5981487248887	2731.641745844016	2745.4826525216063	2746.90271251091	2745.8007604246527	2744.0414769454223	2745.296645246882
Q8TAF3;Q8TAF3-3;Q8TAF3-4	2890.0124681779894	2888.582401784676	2890.8345075996936	2888.2498007753074	2890.017085843187	2932.585257845162	2932.281820325416	2933.1413143277678	2932.127661994038	2933.4295175266084
Q8TAG9;E7EW84;Q8TAG9-2	2789.2428339071994	2792.0015394977045	2789.425019525346	2794.52619082269	2790.692430429822	2837.763557341131	2836.660488260943	2838.458243079641	2837.0833903913745	2840.160206814281
Q8TAP6;Q8TAP6-2	2488.6733220759334	2493.6536972463377	2486.9538566846977	2496.199740242578	2489.330925966373	2450.7259635167957	2450.1502865607454	2450.196333017708	2451.578994802758	2450.643670259686
Q8TAP8	2229.2839486655203	2230.7744430967227	2229.914671162884	2233.1180012568298	2229.8517094803433	2357.5417024586313	2355.124968003428	2359.08995960262	2357.359686473554	2360.6669302981777
Q8TAP9	2551.484994720445	2546.3808789806526	2553.435201442119	2544.0851381584266	2550.7864103190636	2621.489875409206	2621.539884154438	2622.396599648047	2620.6295911706216	2622.172127876685
Q8TAQ2	2687.5224279826853	2684.3652812858363	2688.4870757792	2682.7489061290607	2686.794136695241	2722.2430687262295	2722.310634461278	2722.6571499608026	2722.021609255408	2722.2063700017993
Q8TAT6;Q8TAT6-2	3113.8614386890354	3112.9036901238883	3114.0829038565466	3112.1118686141385	3113.939827923926	3084.8345540604264	3085.6408938060194	3084.5385047496998	3084.471451465922	3084.323108713604
Q8TAU3-2;Q8TAU3;M0R230	2305.577195509404	2306.41932291455	2304.783538012283	2306.9149167210644	2304.320444714049	2353.3018709503663	2351.7738967168457	2353.6426248113403	2354.8458823869614	2353.0433784516836
Q8TAV0-3;Q8TAV0;E9PQL1;Q8TAV0-4;Q8TAV0-2	2540.6426830490395	2538.878794137157	2541.5536530867553	2538.5155477779804	2540.3149096832176	2609.3547527616	2608.580494753727	2610.1810003444466	2609.130444137337	2610.3964861690647
Q8TB03;Q8TB03-2	2865.2568023700596	2865.426572517097	2865.0082335687175	2865.43312274299	2864.9288312403983	2868.481116004307	2868.254564568937	2868.4627856538496	2868.872231529408	2868.228810540024
Q8TB22;Q8TB22-3;Q8TB22-2;Q8TB22-4	2430.856715667683	2436.0463652530616	2430.4408063107394	2440.4626312847936	2432.204362301457	2538.2569880620367	2535.3956639541343	2539.5431037395424	2538.403267518978	2541.750170486922
Q8TB24;A0A087WWY9;Q8TB24-4	3041.115541969015	3040.6266050737145	3040.659767512975	3039.968485549862	3040.1278969827868	3037.757575263062	3037.592852062203	3037.584474016162	3038.6347109134813	3036.728936454117
Q8TB36;Q8TB36-2	2552.2372037527975	2551.1434012810078	2554.056833452925	2552.3578031120087	2552.905244814379	2703.2601109647617	2701.253259591128	2705.187148826395	2702.1759927969806	2706.9176326434967
Q8TB37;F8W0A2;Q8TB37-2	2810.9735445223623	2808.0058265772955	2811.3667472139136	2806.5251208068676	2808.936101348295	2894.6769988140527	2893.367934809569	2895.4625146670805	2895.8540804698087	2894.3511083826843
Q8TB40	2188.947156056274	2190.9428625064306	2188.127837887923	2192.0991060671563	2188.667213917022	2205.877646173466	2204.8972936659525	2205.9619616366313	2206.7715905055666	2205.9598895785425
Q8TB45;Q8TB45-2	2228.0540048772627	2227.026046561171	2228.779536353258	2226.8197344996174	2228.343905445639	2251.790662339462	2251.7958795190934	2252.1531258977193	2251.166809909308	2252.5382408114456
Q8TB52	2491.024298735625	2489.433318938583	2492.6734712074413	2490.538619364944	2490.5362509449124	2697.9835886898877	2694.740412974111	2700.4127584405405	2697.9267656919196	2701.6340268509575
Q8TB61;Q8TB61-3;Q8TB61-2;Q8TB61-5;Q8TB61-4	2732.0030671502172	2733.2530325532607	2730.871414960781	2732.91610657345	2731.9558444064746	2635.7477269380092	2637.0042807729865	2634.557309785316	2636.214610923567	2633.7879462145943
Q8TB72;Q8TB72-2	2166.708912386908	2166.1048558531375	2166.331562425269	2165.3201533333904	2165.9107915032005	2150.530342863483	2150.688488383349	2150.2389628782785	2151.180366108127	2149.4283949045494
Q8TB72-3;Q8TB72-4;A0A0A0MR59;A0A0C4DG68	2816.0190323124734	2811.576210443417	2817.331474752998	2809.17121874637	2815.0877627744926	2849.02427412613	2849.4245328164106	2849.433949898322	2848.621395836213	2848.74655505767
Q8TBA6-2	2876.7235905733755	2876.9576127018195	2876.7091172954315	2877.047399919321	2876.9686268189535	2864.56848921522	2864.797749274401	2864.4538262746005	2864.390163111394	2864.5650013643626
Q8TBB5;Q8TBB5-3;Q8TBB5-2	2570.836410866062	2567.8098186031257	2572.3563410917195	2567.535259208662	2569.612194406233	2745.537002811095	2742.9941745140854	2747.524619677562	2745.8178714856144	2747.8178139469715
Q8TBC4;Q8TBC4-2;F8W8D4	3094.6794610304883	3091.4986542594984	3095.313779894693	3089.4851587416433	3093.707657602117	3100.8435817104455	3101.3150674610356	3100.883752150096	3100.8783594930283	3099.9998683011095
Q8TBE0;Q8TBE0-3;Q8TBE0-2	2458.55045987253	2459.8407786522703	2457.2923324269277	2458.596679835506	2459.6974964475035	2230.87427810997	2234.803662152396	2228.3121953806644	2230.1629222227466	2227.446560807652
Q8TBE9	2326.447219151659	2324.472858024188	2326.4132896973338	2321.960961164002	2326.7708741573147	2176.076031455806	2179.3428918579384	2174.420648530071	2175.1931465341318	2173.369599897585
Q8TBF4;G3V1V1	2480.4525047639277	2477.347630264386	2482.346310146701	2476.5636464009203	2480.834882372735	2553.8877943817824	2553.691067766676	2554.92760853553	2552.5148671492525	2555.7022586135263
Q8TBM8;Q8TBM8-2	2516.925967180689	2516.038132096599	2515.9312299119088	2513.02830970329	2517.591414326896	2249.706700202658	2254.7737414623484	2246.68309155633	2248.844646862686	2245.004940207953
Q8TBP6	2917.233968966025	2917.9342489780774	2915.6131859469965	2915.9939756351127	2917.504778433911	2683.9198083584583	2687.794434036346	2681.1784375864	2683.9398951056924	2679.52515597178
Q8TBQ9	2613.5117166594314	2613.685828291876	2612.337923688274	2612.327122837538	2613.030893253121	2490.135986486803	2492.011399288524	2488.5979442855596	2490.7344568473645	2487.205450293963
Q8TBX8;Q8TBX8-3	2851.2208813518037	2847.1760444871284	2851.167994245254	2843.3508011801105	2849.830266970801	2742.4473772988417	2744.9790435635296	2741.0966399664376	2742.695949082215	2738.893900229781
Q8TBZ6;D6R954;X6REK4	2270.3089072342236	2270.309775784882	2272.0785891937066	2272.8767939964905	2270.6881874326355	2504.661033558281	2500.803118263154	2507.4886352383796	2504.179915359049	2509.7122516549284
Q8TC05;Q8TC05-4;F5H529	2749.1030399199703	2743.2116659627104	2750.8205426296895	2740.3088382879237	2747.356464405621	2838.393785873547	2837.9582472573934	2839.3966629533734	2838.373675138352	2838.4391067852407
Q8TC07-2;Q8TC07;Q8TC07-3;C9JA93	3079.523048850852	3078.1074615867446	3080.2265271138276	3077.279464013302	3080.0416846094063	3055.557559981682	3056.5755391369466	3055.405478312436	3054.5956891223204	3055.5706659641833
Q8TC12;Q8TC12-2;Q8TC12-3;H0YJ46;G3V234	3055.1744424484505	3053.6701777496387	3055.667596422382	3052.6373463119153	3055.328519298703	3028.841402812851	3029.7907890253855	3028.6087421199672	3028.231765670842	3028.4529815446654
Q8TC44;Q8TC44-2;Q8IU52	2573.6347007615773	2575.7522226971437	2572.7525728608603	2576.694871246475	2573.7563170748444	2549.5340218501287	2549.366627890279	2549.190493235786	2550.063681742067	2549.1866270668706
Q8TCA0;X6RK58;Q8TCA0-3;A0A0A0MS58;Q8TCA0-2	2469.4426238710867	2468.573631089378	2470.0013784452713	2467.4662099948087	2471.030655776784	2352.503178286919	2355.3426881516943	2351.3961766183434	2350.6329567385683	2351.6995016753863
Q8TCB0;C9JUM8	2228.8827309180574	2227.9180772650293	2228.8566394596883	2226.887128415291	2228.7054509232958	2186.0913085404068	2187.039766520777	2185.5936839804135	2185.996648512745	2185.056798316282
Q8TCC3-2;Q8TCC3;Q8TCC3-3	2419.2825547277744	2421.130897584073	2419.9358599910943	2424.5489246967013	2418.8506364336167	2667.4593111467802	2662.5208098021744	2670.258566590132	2668.379497566245	2672.014377611298
Q8TCD1	2364.39011098535	2363.042727504037	2365.3036362740568	2362.1643917546644	2365.640351998153	2306.4019845852263	2308.2514529786326	2305.9573949952382	2304.7142170604902	2306.445163382214
Q8TCD5;J3KSX6;J3KRC4;J3KSY6	2971.19696274878	2967.408685307798	2972.5881235571633	2966.2847132459297	2969.616887611697	3116.249273470503	3114.30471528998	3117.859824219874	3116.677949064923	3117.58662013527
Q8TCE6	2846.6037633709184	2849.002889729628	2846.000566350678	2850.1307213003147	2847.6430844645593	2793.526904958792	2794.11102121388	2792.9712170667017	2793.2007883943784	2793.4925468202964
Q8TCF1;Q8TCF1-4;E5RIS3	2700.8264830915077	2698.885660597449	2701.158435975729	2697.5619567266485	2700.2459236361665	2694.9748992524187	2695.431180525388	2694.8877077749526	2694.9868404208023	2694.2800155355867
Q8TCJ2	3020.619570712344	3021.8766903588667	3019.6240724652203	3021.3782375858063	3021.183954818342	2887.0067724762594	2889.125219740447	2885.468286871959	2886.854923983142	2884.8935816137796
Q8TCS8	3122.335404726764	3119.228995469448	3123.4306938257346	3117.512806973749	3122.185891192726	3124.5210120167585	3125.343195166264	3124.6373954154005	3123.7264095660303	3124.395776518136
Q8TCT0;F8WFD8;Q8TCT0-2	2221.8351485826106	2223.312883587183	2221.682420220005	2224.074669613591	2222.919102661416	2180.089369936599	2180.7680724603224	2179.7080792234883	2179.431202586018	2180.317644353907
Q8TCT1;Q8TCT1-2;Q8TCT1-3;D6RHH9	2217.323094477017	2219.0634261929235	2216.497165950301	2219.5581351813335	2217.6134907850674	2163.8349460285353	2164.3425592849203	2163.183748031217	2164.0851633998955	2163.0610270490974
Q8TCT8	2666.50391817604	2672.5455519328816	2663.2411183389627	2674.272924428105	2666.5015166114495	2517.135717719736	2517.9038147772058	2515.1494803340065	2519.0397698612023	2514.194871352241
Q8TCT9;Q8TCT9-5;A0A075B6F6	2857.805796126978	2859.5604521552277	2856.6835563889995	2859.742736073175	2857.8726574520497	2781.246211955214	2782.060382135189	2780.287597657204	2781.741481076977	2779.7945601757883
Q8TCT9-2;Q8TCT9-4	2208.453620330613	2209.775879038842	2208.421062785937	2210.898677962258	2208.9854172653586	2228.9923483899024	2228.4495982895482	2229.2682333229104	2228.8365644865444	2229.9286959821375
Q8TCU6;Q8TCU6-3;Q8TCU6-2	3092.8972086135523	3096.7496103484573	3091.001172409712	3098.4518438531977	3092.406408455062	3072.736692216596	3071.764175540194	3072.2825632396803	3074.4306070363846	3071.887511076554
Q8TCY9;Q8TCY9-3;Q8TCY9-4;Q8TCY9-2	2540.085312088797	2536.8438109812164	2539.981042604431	2533.2488377052127	2539.6552280149485	2377.8892454894913	2381.451708744062	2376.024949363398	2377.406115406573	2374.205804755548
Q8TCZ2;Q8TCZ2-3;Q8TCZ2-2;Q8TCZ2-5;Q8TCZ2-6	2412.6303344272533	2411.348472548208	2412.594289467102	2410.5627275366837	2411.464459994955	2444.68228735317	2444.0809223980705	2444.929316480908	2445.4889582503106	2444.182353295263
Q8TD16-2;Q8TD16	2868.3489768422796	2872.9446887033328	2867.0143221642475	2875.7180414898876	2868.9169149515897	2875.596220753456	2874.329550493796	2875.601008797132	2876.4079133393984	2876.327202572799
Q8TD19	3176.523515024701	3175.4495525084676	3177.0166870279595	3174.970397442778	3176.578633051633	3184.557682695018	3184.7573365796843	3184.7002957215914	3184.169371296832	3184.763421023093
Q8TD22;H7C1S9;B8ZZJ6	2396.541373622063	2401.1259382892613	2394.0751960286625	2402.1716813658304	2396.9844923001306	2242.0579720240776	2243.507569790783	2240.13273914456	2243.05632878629	2239.435721796706
Q8TD26	2455.922998598181	2458.626435890428	2453.903873037964	2458.0043403169566	2456.7290889919145	2226.249984008524	2229.670901891891	2223.5604702565497	2226.3250017625014	2222.4626122105965
Q8TD30;Q8TD30-2	2447.3861079622284	2442.925550899635	2447.5325113576196	2438.40278829097	2446.8502735647958	2263.159684471947	2267.417839972009	2261.0633625806795	2262.4221568772637	2258.9240391010735
Q8TD43;Q8TD43-2;Q8TD43-3	2265.8899860925435	2274.397415154312	2263.469225382133	2279.4321655908407	2267.224198396985	2259.8392495699777	2257.9313723890855	2259.6613850465474	2261.0554762201223	2261.0776958377705
Q8TD46-4;Q8TD46	2430.526143746493	2431.0084607676768	2429.6919296889746	2429.716261354839	2431.3519988028675	2251.722958510813	2254.937474716799	2249.718765996367	2251.079890525893	2248.954255043734
Q8TD55;Q8TD55-2	3041.315319881732	3043.2165658768845	3040.614714686556	3044.3335161128603	3041.225151503187	3052.7573147200305	3051.9687479869776	3052.809284960307	3053.4274560551976	3052.9131785407744
Q8TDB6	2997.0970989801726	2994.115148578046	2998.4300159460176	2992.9672878928864	2996.8689368473156	3050.355218066426	3050.2402660463035	3051.058577212285	3049.6611755477315	3051.175329389058
Q8TDD1	2178.3065258861843	2179.340435875655	2177.8230960184437	2180.048344790439	2177.840445472975	2208.817085945325	2207.8193287070794	2209.06850600178	2209.6053519715397	2208.982805808943
Q8TDD1-2	3021.804040850998	3014.299856975982	3024.062439356203	3010.2299190279946	3020.34802552512	3072.7104481082865	3073.5124469315597	3073.363113069059	3071.9103686597264	3072.258027226474
Q8TDH9;G5E931;H3BN57;Q8TDH9-2;Q8TDH9-3	2857.1787365907157	2855.679446410715	2858.200158033288	2855.9875297472877	2856.542922856713	2987.5945790908977	2985.5755256049847	2989.093187608411	2987.747790833726	2989.5727467336988
Q8TDJ6;Q8TDJ6-3;Q8TDJ6-2	2654.7240538065944	2660.3536673363083	2652.528550515494	2663.2561673083346	2654.794993314327	2637.7246959371223	2636.383009724828	2637.3290563219507	2639.3772301307154	2637.4971213074527
Q8TDL5	2301.148183520727	2299.5895379539334	2301.673683334239	2298.2725401323946	2301.735928358712	2235.0706945008496	2236.8748785546422	2234.436749304534	2234.0091325692806	2234.30813066582
Q8TDM0-3;A0A0C4DGS6;Q8TDM0;A0A0C4DH49;Q8TDM0-2	2373.5362811984387	2371.400881081106	2375.4774316885296	2372.2073714414364	2373.270437861385	2572.3768255748087	2569.514847327304	2574.763967279997	2571.9260578196445	2576.076304273869
Q8TDM6;Q8TDM6-4;Q8TDM6-2	2499.3176997592423	2503.637030573287	2499.813232362009	2508.183968170362	2501.173667673954	2647.0769369419268	2643.971758918496	2648.949653655903	2646.414567605509	2651.862912953613
Q8TDN6	3006.8709107322115	3001.588355980265	3008.1852134855762	2998.1426236900497	3006.0744524054267	2978.6844588072677	2980.4259643515957	2978.422297838349	2977.907992726858	2977.3081213387277
Q8TDP1;Q8TDP1-2;H0YEF3;E9PN81;H0YE52;H0YCP5	2884.1121126055295	2881.1659846300845	2885.2067874354934	2880.203233332745	2883.0560499801168	2982.322015030928	2981.122791496502	2983.428492612984	2982.4815218168237	2983.237885917579
Q8TDQ0;E5RHN3;Q8TDQ0-2	2251.572953514091	2254.584349645749	2247.491525037462	2254.080097790644	2247.563779399819	2185.633099198473	2184.3854255328592	2184.1297736101287	2190.73954306544	2180.4506310092493
Q8TDQ7;Q8TDQ7-2;Q8TDQ7-3;Q8TDQ7-5;Q8TDQ7-4	2884.4840010439216	2878.7411834763734	2886.5774203296146	2876.3251481118923	2883.179535973988	2997.4994975456416	2996.779287232972	2998.845041396354	2997.0569526611607	2998.4488247888053
Q8TDS5	2232.863758450926	2235.5098307329463	2231.4319931624887	2236.1480318485806	2233.04354528208	2149.6996776143556	2150.405840220616	2148.6477517609396	2150.352515111126	2148.232412673552
Q8TDW0	2842.1823594378034	2840.094875756808	2840.950758134314	2835.5902222346176	2842.4507958216186	2507.3993122442876	2513.825225051627	2503.5602499965844	2506.6081721857367	2500.9530862286097
Q8TDX6;Q8TDX6-3	2288.4684433264356	2287.6252964369437	2287.759389225709	2285.8490907837863	2287.976128661732	2178.439047995584	2180.3821004627707	2177.0941239270182	2178.7336878751935	2175.756253544124
Q8TDX7	3061.8309189975535	3063.231089884513	3060.8666780521744	3063.1370070471257	3062.0914841183167	2970.3773279316197	2971.6217859215362	2969.28531418755	2970.568796582381	2968.81314092235
Q8TDY2;Q8TDY2-2	2678.9247954220928	2680.618574766755	2678.6379472049553	2681.7738859492038	2679.4384697289943	2683.7956993141474	2683.4041197393235	2683.87007936361	2683.7780863054563	2684.404220402646
Q8TDZ2;Q8TDZ2-4;Q8TDZ2-2	3135.7405447046576	3137.902736905356	3135.3995979040164	3139.2639451634195	3136.6399484235935	3122.472344996135	3122.3952250979873	3122.3743329605563	3122.204199661269	3123.096033001404
Q8TE77;Q8TE77-3;Q8TE77-2	2703.4366929095013	2707.2306901329266	2701.3312067581987	2708.1781756013997	2703.510796631309	2593.748500477199	2594.5299391909916	2592.3250038460997	2594.8716511644425	2591.657519539921
Q8TE82	2396.6224093227547	2405.007285336669	2392.394660232517	2408.783354924394	2395.187462529148	2372.43280117454	2369.844257995444	2371.620906244336	2376.492961466406	2370.6224229073755
Q8TEA1	2470.388101946517	2469.866987407235	2471.556725052545	2470.2339903629654	2471.800729313959	2483.637555909864	2484.0884910192667	2484.0295365228358	2482.006992583559	2485.2682178021255
Q8TEA7;Q8TEA7-2;Q8TEA7-3	2814.755538744754	2815.4026638673085	2814.329364446929	2815.455836191335	2814.771596517353	2785.4649285080445	2785.7800112904233	2785.097600934411	2785.6569091338115	2784.900126570602
Q8TEA8;A0A087WZV9	2545.0866497854554	2541.350398376113	2546.310466341974	2540.273074252403	2543.1059786057517	2705.9335412949367	2703.555737011349	2707.6674919327165	2706.788050050769	2707.198458149012
Q8TEB1;Q8TEB1-2;H0YN92	2679.1667470095936	2681.3653763427046	2678.479241822833	2682.359091318375	2679.8436757846857	2636.32001361019	2636.6543467509464	2635.837040054015	2636.3050090574266	2636.137126112495
Q8TEB9	2354.9153215890706	2351.113993009309	2357.0124455866157	2349.7021219739067	2355.543651787456	2395.6060726900077	2396.2642541910877	2396.3220247976606	2393.777314622481	2396.9993026248503
Q8TED0;Q8TED0-3;H0Y8P4;Q8TED0-2	2931.5321366922203	2924.2984614786183	2933.9040660961573	2920.361042604516	2930.6413453814043	2961.294461542424	2962.5869914537802	2961.773942667279	2959.998186793846	2960.9696949420445
Q8TED4;Q8TED4-3;Q8TED4-2	2207.732329324844	2207.791641506189	2207.3480065458716	2207.074899449746	2208.0103991872297	2125.7480770036127	2127.2323692482596	2124.81962361461	2125.508207419471	2124.3797786396703
Q8TEH3;A0A0A0MS49;Q8TEH3-6;Q8TEH3-7	2655.188350205913	2658.47974329468	2652.1856750670186	2657.6693270929213	2654.8848113748	2415.4067141580163	2418.4157143924617	2412.4063057914027	2416.8170059665526	2410.345794793684
Q8TEK3;Q8TEK3-2	2319.610168443142	2318.6185042559746	2319.4968983568915	2319.2107158365884	2316.5896132234893	2534.3162695120873	2529.825899947948	2536.427204749234	2537.068562482509	2535.6702467112264
Q8TEM1	3371.3195576122325	3369.8856870917907	3371.3603940525873	3368.482286492329	3371.0515907537088	3320.3170347764867	3321.5101631420907	3319.725619471656	3320.1762426329637	3319.0268730525977
Q8TEP8-3;A0A0A0MR42;K7ENP4;Q8TEP8;K7EPA2	2651.232298522842	2647.717512834409	2653.653907718038	2646.8987373568066	2652.2546868215804	2720.3655418626568	2720.6001169946244	2721.467514658036	2718.20462082243	2722.7115237836524
Q8TEQ0;Q8TEQ0-2	2540.006841463554	2540.003889192593	2541.7144030147306	2543.885991134567	2538.1366232507235	2980.1446185220448	2971.9433355222845	2985.059756477431	2981.9204979596648	2987.126881249812
Q8TEQ6	3080.4930125244787	3077.442875771086	3081.9739487821607	3076.1398322864593	3080.759767957695	3105.030444206475	3105.608981035398	3105.4726817332194	3103.812554282917	3105.7560074136454
Q8TEQ8;Q8TEQ8-2	2708.875401970208	2706.043548294486	2711.039981683551	2704.7641805439675	2711.21913595362	2651.6067253220117	2654.2863530618924	2651.3923421145732	2648.3300663477416	2652.7132615597056
Q8TER5;Q8TER5-4;Q8TER5-3;Q8TER5-2	2302.904291677301	2306.1446286380938	2300.6398905614715	2306.62542137018	2302.3163397232242	2200.321865389633	2200.8997839927897	2198.9011598364586	2201.9604796752046	2197.7265988344334
Q8TET4	2526.040115706555	2522.893734449662	2528.650703815562	2523.390338068909	2526.1181830260193	2735.846369618025	2733.222505735649	2738.4527021389094	2734.7256466611566	2740.090712921183
Q8TEU7;Q8TEU7-4;A0A0A6YYB7;A0A0A0MR23;Q8TEU7-5;Q8TEU7-3;Q8TEU7-2;B7Z7Y1;D6RE77	2941.8396101344647	2940.2361992862725	2942.7974252330737	2939.5779595237386	2942.3883118998538	2943.0278387656267	2943.683136029285	2943.1844851242586	2941.9679689956815	2943.571338664524
Q8TEV9;Q8TEV9-2	2459.1133600818885	2464.4320710302472	2458.198786986359	2467.7071318992084	2461.2512816072704	2422.0064098681833	2421.86534093851	2421.7010900300693	2421.4258095275136	2423.3790515149794
Q8TEW0;Q8TEW0-6;Q8TEW0-11;Q8TEW0-2;Q5VWV2;Q8TEW0-3;Q8TEW0-7;Q8TEW0-4;Q8TEW0-5;Q8TEW0-10;Q5VWU8;Q8TEW0-9;Q8TEW0-8;F5GZI3	2226.611590265167	2226.6004151841466	2226.091308672574	2226.130958147464	2226.0277761254697	2202.329224523838	2202.530434965646	2201.9532460576866	2202.9409351872678	2201.2777157680657
Q8TEX9;Q8TEX9-2	3104.4593810713836	3100.286743599837	3105.8244625692596	3098.0290717591824	3103.9161413068327	3123.9651715143614	3124.6599674986273	3124.2648781498547	3123.2470797265773	3123.796044554931
